Parking,,,,,,,,20F Front,,,,,,,20F Rear,,,,,,,45F Front,,,,,
SlotLabel,UnityX,UnityZ,Latitude,Longitude,WGS84_Easting,WGS84_Northing,,UnityX_20F,UnityZ_20F,Latitude_20F,Longitude_20F,WGS84_Easting_20F,WGS84_Northing_20F,,UnityX_20R,UnityZ_20R,Latitude_20R,Longitude_20R,WGS84_Easting_20R,WGS84_Northing_20R,,UnityX_45F,UnityZ_45F,Latitude_45F,Longitude_45F,WGS84_Easting_45F,WGS84_Northing_45F
TT2_11_3,-1192.0491,112.13,1.277585697,103.7817175,364458.8615,141243.9737,,-1194.8891,112.13,1.277598858,103.7816956,364456.4239,141245.4299,,-1201.4851,112.13,1.277629426,103.7816447,364450.7623,141248.8121,,-1196.4131,112.13,1.277605921,103.7816838,364455.1158,141246.2114
TT2_11_4,-1198.6081,112.13,1.277616093,103.7816669,364453.2318,141247.3369,,-1201.4481,112.13,1.277629255,103.781645,364450.7941,141248.7931,,-1208.0441,112.13,1.277659823,103.7815941,364445.1326,141252.1753,,-1202.9721,112.13,1.277636318,103.7816332,364449.486,141249.5746
TT2_11_5,-1205.1381,112.13,1.277646356,103.7816165,364447.6269,141250.6852,,-1207.9781,112.13,1.277659517,103.7815946,364445.1892,141252.1415,,-1214.5741,112.13,1.277690085,103.7815437,364439.5277,141255.5236,,-1209.5021,112.13,1.27766658,103.7815828,364443.8811,141252.9229
TT2_11_6,-1211.6971,112.13,1.277676752,103.7815659,364441.9971,141254.0484,,-1214.5371,112.13,1.277689914,103.781544,364439.5594,141255.5047,,-1221.1331,112.13,1.277720482,103.7814931,364433.8979,141258.8868,,-1216.0611,112.13,1.277696977,103.7815322,364438.2513,141256.2861
TT2_11_7,-1218.2191,112.13,1.277706978,103.7815156,364436.3991,141257.3927,,-1221.0591,112.13,1.277720139,103.7814937,364433.9614,141258.8489,,-1227.6551,112.13,1.277750708,103.7814428,364428.2999,141262.2311,,-1222.5831,112.13,1.277727202,103.7814819,364432.6533,141259.6304
TT2_11_8,-1224.7781,112.13,1.277737374,103.781465,364430.7693,141260.7559,,-1227.6181,112.13,1.277750536,103.781443,364428.3316,141262.2121,,-1234.2141,112.13,1.277781104,103.7813922,364422.6701,141265.5943,,-1229.1421,112.13,1.277757599,103.7814313,364427.0235,141262.9936
TT2_11_9,-1231.3082,112.13,1.277767637,103.7814146,364425.1643,141264.1043,,-1234.1482,112.13,1.277780799,103.7813927,364422.7267,141265.5605,,-1240.7442,112.13,1.277811367,103.7813418,364417.0651,141268.9427,,-1235.6722,112.13,1.277787862,103.7813809,364421.4186,141266.342
TT2_11_10,-1237.8671,112.13,1.277798034,103.781364,364419.5346,141267.4674,,-1240.7071,112.13,1.277811195,103.7813421,364417.097,141268.9237,,-1247.3031,112.13,1.277841763,103.7812912,364411.4354,141272.3058,,-1242.2311,112.13,1.277818258,103.7813303,364415.7889,141269.7051
TT2_11_11,-1244.4221,112.13,1.277828412,103.7813134,364413.9083,141270.8286,,-1247.2621,112.13,1.277841573,103.7812915,364411.4706,141272.2848,,-1253.8581,112.13,1.277872142,103.7812406,364405.8091,141275.667,,-1248.7861,112.13,1.277848636,103.7812797,364410.1625,141273.0663
TT2_11_12,-1250.9812,112.13,1.277858809,103.7812628,364408.2784,141274.1918,,-1253.8212,112.13,1.277871971,103.7812409,364405.8407,141275.6481,,-1260.4172,112.13,1.277902539,103.78119,364400.1792,141279.0303,,-1255.3452,112.13,1.277879033,103.7812291,364404.5326,141276.4295
TT2_11_13,-1257.5112,112.13,1.277889071,103.7812124,364402.6735,141277.5402,,-1260.3512,112.13,1.277902233,103.7811905,364400.2358,141278.9964,,-1266.9472,112.13,1.277932801,103.7811396,364394.5743,141282.3786,,-1261.8752,112.13,1.277909296,103.7811787,364398.9278,141279.7779
TT2_11_14,-1264.0703,112.13,1.277919469,103.7811618,364397.0436,141280.9034,,-1266.9103,112.13,1.27793263,103.7811399,364394.606,141282.3597,,-1273.5063,112.13,1.277963198,103.781089,364388.9444,141285.7419,,-1268.4343,112.13,1.277939693,103.7811281,364393.2979,141283.1411
TT2_11_15,-1270.5921,112.13,1.277949693,103.7811115,364391.4458,141284.2476,,-1273.4321,112.13,1.277962855,103.7810895,364389.0081,141285.7038,,-1280.0281,112.13,1.277993423,103.7810387,364383.3466,141289.086,,-1274.9561,112.13,1.277969917,103.7810778,364387.7,141286.4853
TT2_11_16,-1277.1512,112.13,1.27798009,103.7810609,364385.8159,141287.6108,,-1279.9912,112.13,1.277993252,103.7810389,364383.3783,141289.0671,,-1286.5872,112.13,1.27802382,103.780988,364377.7167,141292.4493,,-1281.5152,112.13,1.278000315,103.7810272,364382.0702,141289.8485
TT2_11_17,-1283.6812,112.13,1.278010353,103.7810105,364380.211,141290.9592,,-1286.5212,112.13,1.278023514,103.7809886,364377.7734,141292.4154,,-1293.1172,112.13,1.278054082,103.7809377,364372.1118,141295.7976,,-1288.0452,112.13,1.278030577,103.7809768,364376.4653,141293.1969
TT2_11_18,-1290.2401,112.13,1.278040749,103.7809599,364374.5813,141294.3223,,-1293.0801,112.13,1.27805391,103.7809379,364372.1437,141295.7786,,-1299.6761,112.13,1.278084479,103.7808871,364366.4821,141299.1607,,-1294.6041,112.13,1.278060973,103.7809262,364370.8356,141296.56
TT2_11_19,-1296.7972,112.13,1.278071137,103.7809093,364368.9532,141297.6846,,-1299.6372,112.13,1.278084298,103.7808874,364366.5155,141299.1408,,-1306.2332,112.13,1.278114867,103.7808365,364360.854,141302.523,,-1301.1612,112.13,1.278091361,103.7808756,364365.2074,141299.9223
TT2_11_20,-1303.3562,112.13,1.278101534,103.7808587,364363.3234,141301.0478,,-1306.1962,112.13,1.278114695,103.7808367,364360.8857,141302.504,,-1312.7922,112.13,1.278145263,103.7807858,364355.2242,141305.8862,,-1307.7202,112.13,1.278121758,103.780825,364359.5776,141303.2855
TT2_11_21,-1309.886,112.13,1.278131795,103.7808083,364357.7187,141304.396,,-1312.726,112.13,1.278144957,103.7807864,364355.281,141305.8522,,-1319.322,112.13,1.278175525,103.7807355,364349.6195,141309.2344,,-1314.25,112.13,1.278152019,103.7807746,364353.9729,141306.6337
TT2_11_22,-1316.445,112.13,1.278162192,103.7807577,364352.0889,141307.7592,,-1319.285,112.13,1.278175353,103.7807358,364349.6512,141309.2155,,-1325.881,112.13,1.278205922,103.7806849,364343.9897,141312.5976,,-1320.809,112.13,1.278182416,103.780724,364348.3431,141309.9969
TT2_11_23,-1322.9673,112.13,1.278192418,103.7807073,364346.4906,141311.1036,,-1325.8073,112.13,1.27820558,103.7806854,364344.053,141312.5598,,-1332.4033,112.13,1.278236148,103.7806345,364338.3914,141315.942,,-1327.3313,112.13,1.278212643,103.7806737,364342.7449,141313.3413
TT2_11_24,-1329.5262,112.13,1.278222815,103.7806567,364340.8609,141314.4668,,-1332.3662,112.13,1.278235976,103.7806348,364338.4233,141315.923,,-1338.9622,112.13,1.278266545,103.7805839,364332.7617,141319.3052,,-1333.8902,112.13,1.278243039,103.7806231,364337.1152,141316.7045
TT2_11_25,-1336.056,112.13,1.278253076,103.7806063,364335.2562,141317.815,,-1338.896,112.13,1.278266238,103.7805844,364332.8185,141319.2712,,-1345.492,112.13,1.278296806,103.7805335,364327.157,141322.6534,,-1340.42,112.13,1.2782733,103.7805727,364331.5104,141320.0527
TT2_11_26,-1342.6153,112.13,1.278283474,103.7805557,364329.6262,141321.1784,,-1345.4553,112.13,1.278296636,103.7805338,364327.1885,141322.6346,,-1352.0513,112.13,1.278327204,103.7804829,364321.527,141326.0168,,-1346.9793,112.13,1.278303699,103.7805221,364325.8804,141323.4161
TT2_11_27,-1349.1703,112.13,1.278313852,103.7805052,364323.9998,141324.5395,,-1352.0103,112.13,1.278327014,103.7804832,364321.5622,141325.9958,,-1358.6063,112.13,1.278357582,103.7804324,364315.9006,141329.378,,-1353.5343,112.13,1.278334077,103.7804715,364320.2541,141326.7772
TT2_11_28,-1355.7289,112.13,1.278344247,103.7804546,364318.3704,141327.9025,,-1358.5689,112.13,1.278357409,103.7804326,364315.9327,141329.3588,,-1365.1649,112.13,1.278387977,103.7803817,364310.2712,141332.741,,-1360.0929,112.13,1.278364472,103.7804209,364314.6246,141330.1402
TT2_11_29,-1362.2591,112.13,1.278374511,103.7804042,364312.7653,141331.251,,-1365.0991,112.13,1.278387672,103.7803823,364310.3277,141332.7072,,-1371.6951,112.13,1.27841824,103.7803314,364304.6661,141336.0894,,-1366.6231,112.13,1.278394735,103.7803705,364309.0196,141333.4887
TT2_11_30,-1368.818,112.13,1.278404907,103.7803536,364307.1356,141334.6141,,-1371.658,112.13,1.278418068,103.7803316,364304.698,141336.0704,,-1378.254,112.13,1.278448637,103.7802808,364299.0364,141339.4526,,-1373.182,112.13,1.278425131,103.7803199,364303.3899,141336.8518
TT2_11_31,-1375.3401,112.13,1.278435133,103.7803032,364301.5375,141337.9584,,-1378.1801,112.13,1.278448294,103.7802813,364299.0998,141339.4147,,-1384.7761,112.13,1.278478862,103.7802304,364293.4383,141342.7968,,-1379.7041,112.13,1.278455357,103.7802696,364297.7918,141340.1961
TT2_11_32,-1381.8993,112.13,1.27846553,103.7802526,364295.9075,141341.3217,,-1384.7393,112.13,1.278478692,103.7802307,364293.4699,141342.778,,-1391.3353,112.13,1.27850926,103.7801798,364287.8083,141346.1602,,-1386.2633,112.13,1.278485755,103.780219,364292.1618,141343.5594
TT2_11_33,-1388.4292,112.13,1.278495792,103.7802022,364290.3027,141344.67,,-1391.2692,112.13,1.278508954,103.7801803,364287.8651,141346.1263,,-1397.8652,112.13,1.278539522,103.7801294,364282.2035,141349.5085,,-1392.7932,112.13,1.278516017,103.7801686,364286.557,141346.9077
TT2_11_34,-1394.9879,112.13,1.278526188,103.7801516,364284.6732,141348.0331,,-1397.8279,112.13,1.278539349,103.7801297,364282.2356,141349.4893,,-1404.4239,112.13,1.278569917,103.7800788,364276.574,141352.8715,,-1399.3519,112.13,1.278546412,103.780118,364280.9275,141350.2708
TT2_11_35,-1401.5461,112.13,1.278556581,103.780101,364279.0441,141351.3959,,-1404.3861,112.13,1.278569742,103.7800791,364276.6065,141352.8521,,-1410.9821,112.13,1.27860031,103.7800282,364270.9449,141356.2343,,-1405.9101,112.13,1.278576805,103.7800674,364275.2984,141353.6336
TT2_11_36,-1408.178,112.13,1.278587315,103.7800499,364273.3518,141354.7965,,-1411.018,112.13,1.278600477,103.7800279,364270.9141,141356.2527,,-1417.614,112.13,1.278631045,103.7799771,364265.2526,141359.6349,,-1412.542,112.13,1.278607539,103.7800162,364269.606,141357.0342
TT2_11_37,-1414.238,112.13,1.278615399,103.7800031,364268.1503,141357.9038,,-1417.078,112.13,1.278628561,103.7799812,364265.7126,141359.3601,,-1423.674,112.13,1.278659129,103.7799303,364260.0511,141362.7422,,-1418.602,112.13,1.278635624,103.7799694,364264.4045,141360.1415
TT3_00_1,-1179.148,123.33,1.277612887,103.7818686,364475.6779,141246.9718,,-1181.988,123.33,1.277626049,103.7818467,364473.2402,141248.428,,-1188.584,123.33,1.277656617,103.7817958,364467.5787,141251.8102,,-1183.512,123.33,1.277633111,103.7818349,364471.9321,141249.2095
TT3_00_2,-1185.668,123.33,1.277643103,103.7818183,364470.0816,141250.315,,-1188.508,123.33,1.277656265,103.7817964,364467.6439,141251.7712,,-1195.104,123.33,1.277686833,103.7817455,364461.9824,141255.1534,,-1190.032,123.33,1.277663327,103.7817846,364466.3358,141252.5527
TT3_00_3,-1192.1991,123.33,1.27767337,103.7817679,364464.4757,141253.6639,,-1195.0391,123.33,1.277686532,103.781746,364462.0381,141255.1201,,-1201.6351,123.33,1.2777171,103.7816951,364456.3765,141258.5023,,-1196.5631,123.33,1.277693595,103.7817342,364460.73,141255.9016
TT3_00_4,-1198.7581,123.33,1.277703767,103.7817173,364458.8459,141257.0271,,-1201.5981,123.33,1.277716929,103.7816954,364456.4083,141258.4833,,-1208.1941,123.33,1.277747497,103.7816445,364450.7468,141261.8655,,-1203.1221,123.33,1.277723992,103.7816836,364455.1002,141259.2648
TT3_00_5,-1205.2881,123.33,1.27773403,103.7816669,364453.2411,141260.3754,,-1208.1281,123.33,1.277747191,103.781645,364450.8034,141261.8317,,-1214.7241,123.33,1.277777759,103.7815941,364445.1419,141265.2138,,-1209.6521,123.33,1.277754254,103.7816332,364449.4953,141262.6131
TT3_00_6,-1211.8471,123.33,1.277764426,103.7816163,364447.6113,141263.7386,,-1214.6871,123.33,1.277777588,103.7815944,364445.1736,141265.1949,,-1221.2831,123.33,1.277808156,103.7815435,364439.5121,141268.5771,,-1216.2111,123.33,1.277784651,103.7815826,364443.8655,141265.9763
TT3_00_7,-1218.3691,123.33,1.277794652,103.781566,364442.0133,141267.0829,,-1221.2091,123.33,1.277807813,103.7815441,364439.5756,141268.5391,,-1227.8051,123.33,1.277838382,103.7814932,364433.9141,141271.9213,,-1222.7331,123.33,1.277814876,103.7815323,364438.2675,141269.3206
TT3_00_8,-1224.9281,123.33,1.277825048,103.7815154,364436.3835,141270.4461,,-1227.7681,123.33,1.27783821,103.7814935,364433.9458,141271.9023,,-1234.3641,123.33,1.277868778,103.7814426,364428.2843,141275.2845,,-1229.2921,123.33,1.277845273,103.7814817,364432.6377,141272.6838
TT3_00_9,-1231.4582,123.33,1.277855311,103.781465,364430.7785,141273.7945,,-1234.2982,123.33,1.277868473,103.7814431,364428.3408,141275.2507,,-1240.8942,123.33,1.277899041,103.7813922,364422.6793,141278.6329,,-1235.8222,123.33,1.277875536,103.7814313,364427.0327,141276.0322
TT3_00_10,-1238.0171,123.33,1.277885708,103.7814144,364425.1488,141277.1576,,-1240.8571,123.33,1.277898869,103.7813925,364422.7111,141278.6139,,-1247.4531,123.33,1.277929437,103.7813416,364417.0496,141281.996,,-1242.3811,123.33,1.277905932,103.7813807,364421.4031,141279.3953
TT3_00_11,-1244.5721,123.33,1.277916086,103.7813638,364419.5225,141280.5188,,-1247.4121,123.33,1.277929247,103.7813419,364417.0848,141281.975,,-1254.0081,123.33,1.277959816,103.781291,364411.4233,141285.3572,,-1248.9361,123.33,1.27793631,103.7813301,364415.7767,141282.7565
TT3_00_12,-1251.1312,123.33,1.277946483,103.7813132,364413.8926,141283.882,,-1253.9712,123.33,1.277959645,103.7812913,364411.4549,141285.3383,,-1260.5672,123.33,1.277990213,103.7812404,364405.7934,141288.7205,,-1255.4952,123.33,1.277966707,103.7812795,364410.1468,141286.1197
TT3_00_13,-1257.6612,123.33,1.277976745,103.7812628,364408.2877,141287.2304,,-1260.5012,123.33,1.277989907,103.7812409,364405.85,141288.6866,,-1267.0972,123.33,1.278020475,103.78119,364400.1885,141292.0688,,-1262.0252,123.33,1.27799697,103.7812291,364404.5419,141289.4681
TT3_00_14,-1264.2203,123.33,1.278007143,103.7812122,364402.6578,141290.5936,,-1267.0603,123.33,1.278020304,103.7811903,364400.2202,141292.0499,,-1273.6563,123.33,1.278050872,103.7811394,364394.5586,141295.4321,,-1268.5843,123.33,1.278027367,103.7811785,364398.9121,141292.8313
TT3_00_15,-1270.7421,123.33,1.278037367,103.7811619,364397.06,141293.9378,,-1273.5821,123.33,1.278050529,103.78114,364394.6223,141295.394,,-1280.1781,123.33,1.278081097,103.7810891,364388.9608,141298.7762,,-1275.1061,123.33,1.278057591,103.7811282,364393.3142,141296.1755
TT3_00_16,-1277.3012,123.33,1.278067764,103.7811113,364391.4301,141297.301,,-1280.1412,123.33,1.278080926,103.7810894,364388.9925,141298.7573,,-1286.7372,123.33,1.278111494,103.7810385,364383.3309,141302.1395,,-1281.6652,123.33,1.278087989,103.7810776,364387.6844,141299.5387
TT3_00_17,-1283.8312,123.33,1.278098027,103.7810609,364385.8252,141300.6494,,-1286.6712,123.33,1.278111188,103.781039,364383.3876,141302.1056,,-1293.2672,123.33,1.278141756,103.7809881,364377.726,141305.4878,,-1288.1952,123.33,1.278118251,103.7810272,364382.0795,141302.8871
TT3_00_18,-1290.3901,123.33,1.278128423,103.7810103,364380.1955,141304.0125,,-1293.2301,123.33,1.278141584,103.7809884,364377.7579,141305.4688,,-1299.8261,123.33,1.278172153,103.7809375,364372.0963,141308.851,,-1294.7541,123.33,1.278148647,103.7809766,364376.4498,141306.2502
TT3_00_19,-1296.9472,123.33,1.278158811,103.7809597,364374.5674,141307.3748,,-1299.7872,123.33,1.278171972,103.7809378,364372.1297,141308.831,,-1306.3832,123.33,1.278202541,103.7808869,364366.4682,141312.2132,,-1301.3112,123.33,1.278179035,103.780926,364370.8216,141309.6125
TT3_00_20,-1303.5062,123.33,1.278189208,103.7809091,364368.9376,141310.738,,-1306.3462,123.33,1.278202369,103.7808872,364366.4999,141312.1942,,-1312.9422,123.33,1.278232937,103.7808363,364360.8384,141315.5764,,-1307.8702,123.33,1.278209432,103.7808754,364365.1918,141312.9757
TT3_00_21,-1310.036,123.33,1.278219469,103.7808587,364363.3329,141314.0862,,-1312.876,123.33,1.278232631,103.7808368,364360.8952,141315.5425,,-1319.472,123.33,1.278263199,103.7807859,364355.2337,141318.9246,,-1314.4,123.33,1.278239693,103.780825,364359.5871,141316.3239
TT3_00_22,-1316.595,123.33,1.278249866,103.7808081,364357.7031,141317.4494,,-1319.435,123.33,1.278263027,103.7807862,364355.2654,141318.9057,,-1326.031,123.33,1.278293596,103.7807353,364349.6039,141322.2878,,-1320.959,123.33,1.27827009,103.7807744,364353.9573,141319.6871
TT3_00_23,-1323.1173,123.33,1.278280092,103.7807578,364352.1048,141320.7938,,-1325.9573,123.33,1.278293254,103.7807358,364349.6672,141322.2501,,-1332.5533,123.33,1.278323822,103.7806849,364344.0056,141325.6322,,-1327.4813,123.33,1.278300317,103.7807241,364348.3591,141323.0315
TT3_00_24,-1329.6762,123.33,1.278310489,103.7807071,364346.4751,141324.157,,-1332.5162,123.33,1.27832365,103.7806852,364344.0375,141325.6132,,-1339.1122,123.33,1.278354219,103.7806343,364338.3759,141328.9954,,-1334.0402,123.33,1.278330713,103.7806735,364342.7294,141326.3947
TT3_00_25,-1336.206,123.33,1.27834075,103.7806568,364340.8704,141327.5052,,-1339.046,123.33,1.278353912,103.7806348,364338.4327,141328.9614,,-1345.642,123.33,1.27838448,103.780584,364332.7712,141332.3436,,-1340.57,123.33,1.278360974,103.7806231,364337.1246,141329.7429
TT3_00_26,-1342.7653,123.33,1.278371148,103.7806062,364335.2404,141330.8686,,-1345.6053,123.33,1.27838431,103.7805842,364332.8027,141332.3248,,-1352.2013,123.33,1.278414878,103.7805333,364327.1412,141335.707,,-1347.1293,123.33,1.278391373,103.7805725,364331.4946,141333.1063
TT3_00_27,-1349.3203,123.33,1.278401526,103.7805556,364329.614,141334.2297,,-1352.1603,123.33,1.278414688,103.7805337,364327.1763,141335.686,,-1358.7563,123.33,1.278445256,103.7804828,364321.5148,141339.0682,,-1353.6843,123.33,1.278421751,103.7805219,364325.8683,141336.4674
TT3_00_28,-1355.8789,123.33,1.278431921,103.780505,364323.9846,141337.5927,,-1358.7189,123.33,1.278445083,103.7804831,364321.5469,141339.049,,-1365.3149,123.33,1.278475651,103.7804322,364315.8854,141342.4312,,-1360.2429,123.33,1.278452146,103.7804713,364320.2388,141339.8304
TT3_00_29,-1362.4091,123.33,1.278462185,103.7804546,364318.3795,141340.9412,,-1365.2491,123.33,1.278475346,103.7804327,364315.9418,141342.3974,,-1371.8451,123.33,1.278505914,103.7803818,364310.2803,141345.7796,,-1366.7731,123.33,1.278482409,103.7804209,364314.6338,141343.1789
TT3_00_30,-1368.968,123.33,1.278492581,103.780404,364312.7498,141344.3043,,-1371.808,123.33,1.278505742,103.7803821,364310.3121,141345.7606,,-1378.404,123.33,1.278536311,103.7803312,364304.6506,141349.1428,,-1373.332,123.33,1.278512805,103.7803703,364309.0041,141346.542
TT3_00_31,-1375.4901,123.33,1.278522807,103.7803536,364307.1517,141347.6486,,-1378.3301,123.33,1.278535968,103.7803317,364304.714,141349.1049,,-1384.9261,123.33,1.278566536,103.7802808,364299.0525,141352.4871,,-1379.8541,123.33,1.278543031,103.78032,364303.4059,141349.8863
TT3_00_32,-1382.0493,123.33,1.278553204,103.780303,364301.5217,141351.0119,,-1384.8893,123.33,1.278566366,103.7802811,364299.0841,141352.4682,,-1391.4853,123.33,1.278596934,103.7802302,364293.4225,141355.8504,,-1386.4133,123.33,1.278573429,103.7802694,364297.776,141353.2496
TT3_00_33,-1388.5792,123.33,1.278583466,103.7802527,364295.9169,141354.3602,,-1391.4192,123.33,1.278596628,103.7802307,364293.4793,141355.8165,,-1398.0152,123.33,1.278627196,103.7801798,364287.8177,141359.1987,,-1392.9432,123.33,1.278603691,103.780219,364292.1712,141356.5979
TT3_00_34,-1395.1379,123.33,1.278613862,103.780202,364290.2874,141357.7233,,-1397.9779,123.33,1.278627023,103.7801801,364287.8498,141359.1795,,-1404.5739,123.33,1.278657591,103.7801292,364282.1882,141362.5617,,-1399.5019,123.33,1.278634086,103.7801684,364286.5417,141359.961
TT3_00_35,-1401.6961,123.33,1.278644255,103.7801514,364284.6583,141361.0861,,-1404.5361,123.33,1.278657416,103.7801295,364282.2207,141362.5423,,-1411.1321,123.33,1.278687984,103.7800786,364276.5591,141365.9245,,-1406.0601,123.33,1.278664479,103.7801178,364280.9126,141363.3238
TT3_00_36,-1408.328,123.33,1.278674989,103.7801003,364278.966,141364.4867,,-1411.168,123.33,1.278688151,103.7800784,364276.5283,141365.9429,,-1417.764,123.33,1.278718719,103.7800275,364270.8668,141369.3251,,-1412.692,123.33,1.278695213,103.7800666,364275.2202,141366.7244
TT3_00_37,-1414.388,123.33,1.278703073,103.7800535,364273.7645,141367.594,,-1417.228,123.33,1.278716235,103.7800316,364271.3268,141369.0503,,-1423.824,123.33,1.278746803,103.7799807,364265.6653,141372.4325,,-1418.752,123.33,1.278723298,103.7800198,364270.0187,141369.8317
TT3_11_1,-1178.998,164.12,1.277928966,103.7820576,364496.7222,141281.9061,,-1181.838,164.12,1.277942127,103.7820357,364494.2845,141283.3623,,-1188.434,164.12,1.277972695,103.7819848,364488.623,141286.7445,,-1183.362,164.12,1.27794919,103.7820239,364492.9764,141284.1438
TT3_11_2,-1185.518,164.12,1.277959182,103.7820073,364491.1259,141285.2493,,-1188.358,164.12,1.277972343,103.7819854,364488.6882,141286.7055,,-1194.954,164.12,1.278002911,103.7819345,364483.0267,141290.0877,,-1189.882,164.12,1.277979406,103.7819736,364487.3801,141287.487
TT3_11_3,-1192.0491,164.12,1.277989449,103.7819569,364485.52,141288.5982,,-1194.8891,164.12,1.278002611,103.781935,364483.0824,141290.0544,,-1201.4851,164.12,1.278033179,103.7818841,364477.4209,141293.4366,,-1196.4131,164.12,1.278009673,103.7819232,364481.7743,141290.8359
TT3_11_4,-1198.6081,164.12,1.278019846,103.7819063,364479.8903,141291.9614,,-1201.4481,164.12,1.278033007,103.7818844,364477.4526,141293.4177,,-1208.0441,164.12,1.278063576,103.7818335,364471.7911,141296.7998,,-1202.9721,164.12,1.27804007,103.7818726,364476.1445,141294.1991
TT3_11_5,-1205.1381,164.12,1.278050108,103.7818559,364474.2854,141295.3097,,-1207.9781,164.12,1.27806327,103.781834,364471.8477,141296.766,,-1214.5741,164.12,1.278093838,103.7817831,364466.1862,141300.1482,,-1209.5021,164.12,1.278070333,103.7818222,364470.5396,141297.5474
TT3_11_6,-1211.6971,164.12,1.278080505,103.7818053,364468.6556,141298.673,,-1214.5371,164.12,1.278093667,103.7817834,364466.2179,141300.1292,,-1221.1331,164.12,1.278124235,103.7817325,364460.5564,141303.5114,,-1216.0611,164.12,1.278100729,103.7817716,364464.9099,141300.9107
TT3_11_7,-1218.2191,164.12,1.27811073,103.781755,364463.0576,141302.0172,,-1221.0591,164.12,1.278123892,103.781733,364460.6199,141303.4734,,-1227.6551,164.12,1.27815446,103.7816821,364454.9584,141306.8556,,-1222.5831,164.12,1.278130955,103.7817213,364459.3118,141304.2549
TT3_11_8,-1224.7781,164.12,1.278141127,103.7817043,364457.4278,141305.3804,,-1227.6181,164.12,1.278154289,103.7816824,364454.9901,141306.8366,,-1234.2141,164.12,1.278184857,103.7816315,364449.3286,141310.2188,,-1229.1421,164.12,1.278161351,103.7816707,364453.682,141307.6181
TT3_11_9,-1231.3082,164.12,1.27817139,103.781654,364451.8228,141308.7288,,-1234.1482,164.12,1.278184551,103.781632,364449.3852,141310.185,,-1240.7442,164.12,1.27821512,103.7815812,364443.7236,141313.5672,,-1235.6722,164.12,1.278191614,103.7816203,364448.0771,141310.9665
TT3_11_10,-1237.8671,164.12,1.278201786,103.7816034,364446.1931,141312.0919,,-1240.7071,164.12,1.278214948,103.7815814,364443.7555,141313.5482,,-1247.3031,164.12,1.278245516,103.7815305,364438.0939,141316.9304,,-1242.2311,164.12,1.278222011,103.7815697,364442.4474,141314.3296
TT3_11_11,-1244.4221,164.12,1.278232164,103.7815528,364440.5668,141315.4531,,-1247.2621,164.12,1.278245326,103.7815309,364438.1291,141316.9094,,-1253.8581,164.12,1.278275894,103.78148,364432.4676,141320.2915,,-1248.7861,164.12,1.278252389,103.7815191,364436.821,141317.6908
TT3_11_12,-1250.9812,164.12,1.278262562,103.7815022,364434.9369,141318.8164,,-1253.8212,164.12,1.278275723,103.7814803,364432.4993,141320.2726,,-1260.4172,164.12,1.278306291,103.7814294,364426.8377,141323.6548,,-1255.3452,164.12,1.278282786,103.7814685,364431.1912,141321.0541
TT3_11_13,-1257.5112,164.12,1.278292824,103.7814518,364429.332,141322.1647,,-1260.3512,164.12,1.278305986,103.7814299,364426.8944,141323.621,,-1266.9472,164.12,1.278336554,103.781379,364421.2328,141327.0031,,-1261.8752,164.12,1.278313048,103.7814181,364425.5863,141324.4024
TT3_11_14,-1264.0703,164.12,1.278323221,103.7814012,364423.7022,141325.528,,-1266.9103,164.12,1.278336383,103.7813793,364421.2645,141326.9842,,-1273.5063,164.12,1.278366951,103.7813284,364415.603,141330.3664,,-1268.4343,164.12,1.278343446,103.7813675,364419.9564,141327.7657
TT3_11_15,-1270.5921,164.12,1.278353446,103.7813509,364418.1043,141328.8721,,-1273.4321,164.12,1.278366607,103.7813289,364415.6667,141330.3283,,-1280.0281,164.12,1.278397175,103.781278,364410.0051,141333.7105,,-1274.9561,164.12,1.27837367,103.7813172,364414.3586,141331.1098
TT3_11_16,-1277.1512,164.12,1.278383843,103.7813002,364412.4744,141332.2354,,-1279.9912,164.12,1.278397004,103.7812783,364410.0368,141333.6916,,-1286.5872,164.12,1.278427573,103.7812274,364404.3752,141337.0738,,-1281.5152,164.12,1.278404067,103.7812666,364408.7287,141334.4731
TT3_11_17,-1283.6812,164.12,1.278414105,103.7812499,364406.8696,141335.5837,,-1286.5212,164.12,1.278427267,103.7812279,364404.4319,141337.0399,,-1293.1172,164.12,1.278457835,103.781177,364398.7704,141340.4221,,-1288.0452,164.12,1.27843433,103.7812162,364403.1238,141337.8214
TT3_11_18,-1290.2401,164.12,1.278444502,103.7811992,364401.2399,141338.9469,,-1293.0801,164.12,1.278457663,103.7811773,364398.8022,141340.4031,,-1299.6761,164.12,1.278488231,103.7811264,364393.1407,141343.7853,,-1294.6041,164.12,1.278464726,103.7811656,364397.4941,141341.1846
TT3_11_19,-1296.7972,164.12,1.278474889,103.7811487,364395.6117,141342.3091,,-1299.6372,164.12,1.278488051,103.7811267,364393.174,141343.7653,,-1306.2332,164.12,1.278518619,103.7810758,364387.5125,141347.1475,,-1301.1612,164.12,1.278495114,103.781115,364391.866,141344.5468
TT3_11_20,-1303.3562,164.12,1.278505286,103.781098,364389.9819,141345.6723,,-1306.1962,164.12,1.278518448,103.7810761,364387.5443,141347.1285,,-1312.7922,164.12,1.278549016,103.7810252,364381.8827,141350.5107,,-1307.7202,164.12,1.278525511,103.7810644,364386.2362,141347.91
