Parking,,,,,,,,20F Front,,,,,,,20F Rear,,,,,,,45F Front,,,,,
SlotLabel,UnityX,UnityZ,Latitude,Longitude,WGS84_Easting,WGS84_Northing,,UnityX_20F,UnityZ_20F,Latitude_20F,Longitude_20F,WGS84_Easting_20F,WGS84_Northing_20F,,UnityX_20R,UnityZ_20R,Latitude_20R,Longitude_20R,WGS84_Easting_20R,WGS84_Northing_20R,,UnityX_45F,UnityZ_45F,Latitude_45F,Longitude_45F,WGS84_Easting_45F,WGS84_Northing_45F
TP4_00_19,-152.4844,175.32,1.273258696,103.7900296,365383.5507,140765.1634,,-155.3244,175.32,1.273271858,103.7900077,365381.113,140766.6196,,-161.9204,175.32,1.273302426,103.7899568,365375.4515,140770.0018,,-156.8484,175.32,1.273278921,103.789996,365379.8049,140767.4011
TP4_00_20,-159.0433,175.32,1.273289093,103.789979,365377.921,140768.5266,,-161.8833,175.32,1.273302254,103.7899571,365375.4833,140769.9828,,-168.4793,175.32,1.273332823,103.7899062,365369.8218,140773.3649,,-163.4073,175.32,1.273309317,103.7899454,365374.1753,140770.7642
TP4_00_21,-165.5734,175.32,1.273319356,103.7899286,365372.316,140771.8749,,-168.4134,175.32,1.273332517,103.7899067,365369.8784,140773.3312,,-175.0094,175.32,1.273363086,103.7898558,365364.2169,140776.7133,,-169.9374,175.32,1.27333958,103.789895,365368.5703,140774.1126
TP4_00_22,-172.1323,175.32,1.273349752,103.789878,365366.6863,140775.2381,,-174.9723,175.32,1.273362914,103.7898561,365364.2487,140776.6943,,-181.5683,175.32,1.273393482,103.7898052,365358.5872,140780.0765,,-176.4963,175.32,1.273369977,103.7898444,365362.9406,140777.4757
TP4_00_23,-181.5573,175.32,1.273393431,103.7898053,365358.5966,140780.0708,,-184.3973,175.32,1.273406593,103.7897834,365356.159,140781.5271,,-190.9933,175.32,1.273437161,103.7897325,365350.4974,140784.9092,,-185.9213,175.32,1.273413656,103.7897716,365354.8509,140782.3085
TP4_00_24,-190.96,175.32,1.273437007,103.7897328,365350.526,140784.8921,,-193.8,175.32,1.273450169,103.7897109,365348.0884,140786.3484,,-200.396,175.32,1.273480737,103.78966,365342.4268,140789.7305,,-195.324,175.32,1.273457231,103.7896991,365346.7803,140787.1298
TP4_00_25,-196.99,175.32,1.273464952,103.7896862,365345.3503,140787.9841,,-199.83,175.32,1.273478114,103.7896643,365342.9127,140789.4403,,-206.426,175.32,1.273508682,103.7896134,365337.2511,140792.8225,,-201.354,175.32,1.273485177,103.7896526,365341.6046,140790.2218
TP4_00_26,-206.9,175.32,1.273510879,103.7896098,365336.8443,140793.0655,,-209.74,175.32,1.273524041,103.7895879,365334.4066,140794.5218,,-216.336,175.32,1.273554609,103.789537,365328.7451,140797.9039,,-211.264,175.32,1.273531104,103.7895761,365333.0985,140795.3032
TP4_00_27,-212.93,175.32,1.273538824,103.7895632,365331.6686,140796.1575,,-215.77,175.32,1.273551986,103.7895413,365329.2309,140797.6137,,-222.366,175.32,1.273582555,103.7894904,365323.5694,140800.9959,,-217.294,175.32,1.273559049,103.7895296,365327.9228,140798.3951
TP4_00_28,-222.83,175.32,1.273584705,103.7894869,365323.1711,140801.2338,,-225.67,175.32,1.273597867,103.7894649,365320.7335,140802.69,,-232.266,175.32,1.273628435,103.7894141,365315.0719,140806.0722,,-227.194,175.32,1.273604929,103.7894532,365319.4254,140803.4715
TP4_00_29,-228.86,175.32,1.27361265,103.7894403,365317.9954,140804.3257,,-231.7,175.32,1.273625812,103.7894184,365315.5578,140805.782,,-238.296,175.32,1.27365638,103.7893675,365309.8962,140809.1641,,-233.224,175.32,1.273632875,103.7894067,365314.2497,140806.5634
TP4_00_30,-238.77,175.32,1.273658577,103.7893639,365309.4894,140809.4072,,-241.61,175.32,1.273671739,103.789342,365307.0517,140810.8634,,-248.206,175.32,1.273702307,103.7892911,365301.3902,140814.2456,,-243.134,175.32,1.273678801,103.7893302,365305.7436,140811.6449
TP4_00_31,-244.8,175.32,1.273686522,103.7893173,365304.3137,140812.4991,,-247.64,175.32,1.273699684,103.7892954,365301.876,140813.9554,,-254.236,175.32,1.273730252,103.7892445,365296.2145,140817.3375,,-249.164,175.32,1.273706747,103.7892837,365300.5679,140814.7368
TP4_00_32,-251.8788,175.32,1.273719328,103.7892627,365298.2377,140816.1288,,-254.7188,175.32,1.27373249,103.7892408,365295.8001,140817.5851,,-261.3148,175.32,1.273763058,103.7891899,365290.1386,140820.9672,,-256.2428,175.32,1.273739553,103.7892291,365294.492,140818.3665
TP4_00_33,-258.4384,175.32,1.273749728,103.7892121,365292.6074,140819.4923,,-261.2784,175.32,1.27376289,103.7891902,365290.1698,140820.9486,,-267.8744,175.32,1.273793458,103.7891393,365284.5083,140824.3307,,-262.8024,175.32,1.273769952,103.7891784,365288.8617,140821.73
TP4_00_34,-265.21,175.32,1.27378111,103.7891599,365286.7952,140822.9645,,-268.05,175.32,1.273794272,103.7891379,365284.3575,140824.4208,,-274.646,175.32,1.27382484,103.7890871,365278.696,140827.8029,,-269.574,175.32,1.273801335,103.7891262,365283.0495,140825.2022
TP4_00_35,-270.833,175.32,1.273807169,103.7891165,365281.9688,140825.8478,,-273.673,175.32,1.273820331,103.7890946,365279.5312,140827.304,,-280.269,175.32,1.273850899,103.7890437,365273.8696,140830.6862,,-275.197,175.32,1.273827394,103.7890828,365278.2231,140828.0855
TP4_11_1,-34.77,216.12,1.273030013,103.7911258,365505.5087,140739.824,,-37.61,216.12,1.273043174,103.7911039,365503.0711,140741.2803,,-44.206,216.12,1.273073743,103.791053,365497.4096,140744.6624,,-39.134,216.12,1.273050237,103.7910921,365501.763,140742.0617
TP4_11_2,-41.31,216.12,1.273060322,103.7910753,365499.8953,140743.1775,,-44.15,216.12,1.273073483,103.7910534,365497.4576,140744.6337,,-50.746,216.12,1.273104052,103.7910025,365491.7961,140748.0159,,-45.674,216.12,1.273080546,103.7910416,365496.1495,140745.4151
TP4_11_3,-47.73642,216.12,1.273090104,103.7910257,365494.3793,140746.4727,,-50.57642,216.12,1.273103266,103.7910038,365491.9417,140747.9289,,-57.17242,216.12,1.273133834,103.7909529,365486.2801,140751.3111,,-52.10042,216.12,1.273110329,103.7909921,365490.6336,140748.7103
TP4_11_4,-54.29534,216.12,1.273120501,103.7909751,365488.7496,140749.8358,,-57.13534,216.12,1.273133662,103.7909532,365486.312,140751.2921,,-63.73134,216.12,1.273164231,103.7909023,365480.6504,140754.6742,,-58.65934,216.12,1.273140725,103.7909414,365485.0039,140752.0735
TP4_11_5,-60.82525,216.12,1.273150763,103.7909247,365483.1448,140753.1841,,-63.66525,216.12,1.273163925,103.7909028,365480.7072,140754.6403,,-70.26125,216.12,1.273194493,103.7908519,365475.0456,140758.0225,,-65.18925,216.12,1.273170987,103.7908911,365479.3991,140755.4218
TP4_11_6,-67.38431,216.12,1.27318116,103.7908741,365477.515,140756.5473,,-70.22431,216.12,1.273194322,103.7908522,365475.0773,140758.0035,,-76.82031,216.12,1.27322489,103.7908013,365469.4158,140761.3857,,-71.74831,216.12,1.273201385,103.7908405,365473.7692,140758.785
TP4_11_7,-73.90632,216.12,1.273211386,103.7908238,365471.917,140759.8915,,-76.74632,216.12,1.273224547,103.7908019,365469.4793,140761.3478,,-83.34232,216.12,1.273255116,103.790751,365463.8178,140764.7299,,-78.27032,216.12,1.27323161,103.7907901,365468.1712,140762.1292
TP4_11_8,-80.46536,216.12,1.273241783,103.7907732,365466.2872,140763.2547,,-83.30536,216.12,1.273254945,103.7907513,365463.8495,140764.711,,-89.90136,216.12,1.273285513,103.7907004,365458.188,140768.0931,,-84.82936,216.12,1.273262007,103.7907395,365462.5414,140765.4924
TP4_11_9,-86.99537,216.12,1.273272045,103.7907228,365460.6823,140766.6031,,-89.83537,216.12,1.273285207,103.7907009,365458.2446,140768.0593,,-96.43137,216.12,1.273315776,103.79065,365452.5831,140771.4415,,-91.35937,216.12,1.27329227,103.7906891,365456.9365,140768.8407
TP4_11_10,-93.55428,216.12,1.273302442,103.7906722,365455.0526,140769.9662,,-96.39428,216.12,1.273315604,103.7906503,365452.6149,140771.4224,,-102.99028,216.12,1.273346172,103.7905994,365446.9534,140774.8046,,-97.91828,216.12,1.273322666,103.7906385,365451.3069,140772.2039
TP4_11_11,-100.10938,216.12,1.273332821,103.7906216,365449.4262,140773.3274,,-102.94938,216.12,1.273345983,103.7905997,365446.9885,140774.7836,,-109.54538,216.12,1.273376551,103.7905488,365441.327,140778.1658,,-104.47338,216.12,1.273353045,103.790588,365445.6804,140775.5651
TP4_11_12,-106.6683,216.12,1.273363217,103.790571,365443.7965,140776.6905,,-109.5083,216.12,1.273376379,103.7905491,365441.3588,140778.1468,,-116.1043,216.12,1.273406948,103.7904982,365435.6973,140781.5289,,-111.0323,216.12,1.273383442,103.7905373,365440.0507,140778.9282
TP4_11_13,-113.1983,216.12,1.27339348,103.7905206,365438.1916,140780.0389,,-116.0383,216.12,1.273406642,103.7904987,365435.7539,140781.4951,,-122.6343,216.12,1.27343721,103.7904478,365430.0924,140784.8772,,-117.5623,216.12,1.273413705,103.790487,365434.4459,140782.2765
TP4_11_14,-119.7573,216.12,1.273423877,103.79047,365432.5618,140783.402,,-122.5973,216.12,1.273437039,103.7904481,365430.1242,140784.8583,,-129.1933,216.12,1.273467607,103.7903972,365424.4627,140788.2404,,-124.1213,216.12,1.273444101,103.7904364,365428.8161,140785.6397
TP4_11_15,-126.2793,216.12,1.273454102,103.7904197,365426.9638,140786.7463,,-129.1193,216.12,1.273467264,103.7903978,365424.5262,140788.2025,,-135.7153,216.12,1.273497833,103.7903469,365418.8646,140791.5847,,-130.6433,216.12,1.273474327,103.790386,365423.2181,140788.9839
TP4_11_16,-132.8383,216.12,1.273484499,103.7903691,365421.334,140790.1094,,-135.6783,216.12,1.273497661,103.7903472,365418.8964,140791.5657,,-142.2743,216.12,1.273528229,103.7902963,365413.2349,140794.9478,,-137.2023,216.12,1.273504724,103.7903354,365417.5883,140792.3471
TP4_11_17,-139.3683,216.12,1.273514762,103.7903187,365415.7292,140793.4578,,-142.2083,216.12,1.273527924,103.7902968,365413.2915,140794.914,,-148.8043,216.12,1.273558492,103.7902459,365407.63,140798.2962,,-143.7323,216.12,1.273534986,103.790285,365411.9834,140795.6954
TP4_11_18,-145.9274,216.12,1.273545159,103.7902681,365410.0993,140796.821,,-148.7674,216.12,1.273558321,103.7902462,365407.6617,140798.2772,,-155.3634,216.12,1.273588889,103.7901953,365402.0001,140801.6594,,-150.2914,216.12,1.273565384,103.7902344,365406.3536,140799.0587
TP4_11_19,-152.4844,216.12,1.273575547,103.7902175,365404.4713,140800.1832,,-155.3244,216.12,1.273588709,103.7901956,365402.0336,140801.6394,,-161.9204,216.12,1.273619277,103.7901447,365396.3721,140805.0216,,-156.8484,216.12,1.273595772,103.7901838,365400.7255,140802.4209
TP4_11_20,-159.0433,216.12,1.273605944,103.7901669,365398.8416,140803.5463,,-161.8833,216.12,1.273619105,103.790145,365396.4039,140805.0025,,-168.4793,216.12,1.273649674,103.7900941,365390.7424,140808.3847,,-163.4073,216.12,1.273626168,103.7901332,365395.0958,140805.784
TP4_11_21,-165.5734,216.12,1.273636207,103.7901165,365393.2366,140806.8947,,-168.4134,216.12,1.273649368,103.7900946,365390.799,140808.3509,,-175.0094,216.12,1.273679937,103.7900437,365385.1374,140811.7331,,-169.9374,216.12,1.273656431,103.7900828,365389.4909,140809.1324
TP4_11_22,-172.1323,216.12,1.273666603,103.7900659,365387.6069,140810.2578,,-174.9723,216.12,1.273679765,103.790044,365385.1693,140811.7141,,-181.5683,216.12,1.273710333,103.7899931,365379.5078,140815.0962,,-176.4963,216.12,1.273686827,103.7900322,365383.8612,140812.4955
TP4_11_23,-181.5573,216.12,1.273710282,103.7899932,365379.5172,140815.0906,,-184.3973,216.12,1.273723444,103.7899713,365377.0795,140816.5468,,-190.9933,216.12,1.273754012,103.7899204,365371.418,140819.929,,-185.9213,216.12,1.273730507,103.7899595,365375.7715,140817.3283
TP4_11_24,-190.96,216.12,1.273753858,103.7899206,365371.4466,140819.9119,,-193.8,216.12,1.27376702,103.7898987,365369.009,140821.3681,,-200.396,216.12,1.273797588,103.7898478,365363.3474,140824.7503,,-195.324,216.12,1.273774082,103.789887,365367.7009,140822.1496
TP4_11_25,-196.99,216.12,1.273781803,103.7898741,365366.2709,140823.0038,,-199.83,216.12,1.273794965,103.7898522,365363.8332,140824.4601,,-206.426,216.12,1.273825533,103.7898013,365358.1717,140827.8422,,-201.354,216.12,1.273802028,103.7898404,365362.5252,140825.2415
TP4_11_26,-206.9,216.12,1.27382773,103.7897976,365357.7649,140828.0853,,-209.74,216.12,1.273840892,103.7897757,365355.3272,140829.5415,,-216.336,216.12,1.27387146,103.7897248,365349.6657,140832.9237,,-211.264,216.12,1.273847954,103.789764,365354.0191,140830.323
TP4_11_27,-212.93,216.12,1.273855675,103.7897511,365352.5892,140831.1772,,-215.77,216.12,1.273868837,103.7897292,365350.1515,140832.6335,,-222.366,216.12,1.273899405,103.7896783,365344.49,140836.0156,,-217.294,216.12,1.2738759,103.7897174,365348.8434,140833.4149
TP4_11_28,-222.83,216.12,1.273901556,103.7896747,365344.0917,140836.2535,,-225.67,216.12,1.273914717,103.7896528,365341.6541,140837.7098,,-232.266,216.12,1.273945286,103.7896019,365335.9925,140841.0919,,-227.194,216.12,1.27392178,103.7896411,365340.346,140838.4912
TP4_11_29,-228.86,216.12,1.273929501,103.7896282,365338.916,140839.3455,,-231.7,216.12,1.273942663,103.7896063,365336.4783,140840.8017,,-238.296,216.12,1.273973231,103.7895554,365330.8168,140844.1839,,-233.224,216.12,1.273949726,103.7895945,365335.1703,140841.5832
TP4_11_30,-238.77,216.12,1.273975428,103.7895517,365330.41,140844.4269,,-241.61,216.12,1.27398859,103.7895298,365327.9723,140845.8832,,-248.206,216.12,1.274019158,103.7894789,365322.3108,140849.2653,,-243.134,216.12,1.273995652,103.7895181,365326.6642,140846.6646
TP4_11_31,-244.8,216.12,1.274003373,103.7895052,365325.2343,140847.5189,,-247.64,216.12,1.274016535,103.7894833,365322.7966,140848.9751,,-254.236,216.12,1.274047103,103.7894324,365317.1351,140852.3573,,-249.164,216.12,1.274023598,103.7894715,365321.4885,140849.7566
TP4_11_32,-251.8788,216.12,1.274036179,103.7894506,365319.1583,140851.1486,,-254.7188,216.12,1.274049341,103.7894287,365316.7207,140852.6048,,-261.3148,216.12,1.274079909,103.7893778,365311.0592,140855.987,,-256.2428,216.12,1.274056404,103.7894169,365315.4126,140853.3863
TP4_11_33,-258.4384,216.12,1.274066579,103.7894,365313.528,140854.5121,,-261.2784,216.12,1.27407974,103.7893781,365311.0904,140855.9683,,-267.8744,216.12,1.274110309,103.7893272,365305.4289,140859.3505,,-262.8024,216.12,1.274086803,103.7893663,365309.7823,140856.7498
TP4_11_34,-265.21,216.12,1.274097961,103.7893477,365307.7158,140857.9843,,-268.05,216.12,1.274111123,103.7893258,365305.2781,140859.4405,,-274.646,216.12,1.274141691,103.7892749,365299.6166,140862.8227,,-269.574,216.12,1.274118185,103.7893141,365303.9701,140860.222
TP4_11_35,-270.833,216.12,1.27412402,103.7893043,365302.8894,140860.8675,,-273.673,216.12,1.274137182,103.7892824,365300.4518,140862.3238,,-280.269,216.12,1.27416775,103.7892315,365294.7902,140865.706,,-275.197,216.12,1.274144245,103.7892707,365299.1437,140863.1052
TP5_00_1,-47.73,227.32,1.273177053,103.7910773,365500.1277,140756.0826,,-50.57,227.32,1.273190215,103.7910554,365497.6901,140757.5389,,-57.166,227.32,1.273220783,103.7910045,365492.0285,140760.921,,-52.094,227.32,1.273197278,103.7910437,365496.382,140758.3203
TP5_00_2,-54.17,227.32,1.273206899,103.7910277,365494.6001,140759.3848,,-57.01,227.32,1.27322006,103.7910057,365492.1624,140760.841,,-63.606,227.32,1.273250629,103.7909549,365486.5009,140764.2232,,-58.534,227.32,1.273227123,103.790994,365490.8544,140761.6225
TP5_00_3,-60.92043,227.32,1.273238183,103.7909756,365488.806,140762.8462,,-63.76043,227.32,1.273251344,103.7909537,365486.3684,140764.3024,,-70.35643,227.32,1.273281913,103.7909028,365480.7068,140767.6846,,-65.28443,227.32,1.273258407,103.7909419,365485.0603,140765.0838
TP5_00_4,-67.47935,227.32,1.273268579,103.790925,365483.1763,140766.2093,,-70.31935,227.32,1.273281741,103.7909031,365480.7387,140767.6655,,-76.91535,227.32,1.273312309,103.7908522,365475.0771,140771.0477,,-71.84335,227.32,1.273288804,103.7908913,365479.4306,140768.447
TP5_00_5,-74.00927,227.32,1.273298841,103.7908746,365477.5715,140769.5576,,-76.84927,227.32,1.273312003,103.7908527,365475.1339,140771.0138,,-83.44527,227.32,1.273342572,103.7908018,365469.4723,140774.396,,-78.37327,227.32,1.273319066,103.7908409,365473.8258,140771.7953
TP5_00_6,-80.56833,227.32,1.273329239,103.790824,365471.9417,140772.9208,,-83.40833,227.32,1.2733424,103.7908021,365469.504,140774.377,,-90.00433,227.32,1.273372969,103.7907512,365463.8425,140777.7592,,-84.93233,227.32,1.273349463,103.7907903,365468.1959,140775.1585
TP5_00_7,-87.09034,227.32,1.273359464,103.7907736,365466.3437,140776.265,,-89.93034,227.32,1.273372626,103.7907517,365463.906,140777.7213,,-96.52634,227.32,1.273403194,103.7907008,365458.2445,140781.1034,,-91.45434,227.32,1.273379689,103.79074,365462.5979,140778.5027
TP5_00_8,-93.64938,227.32,1.273389861,103.790723,365460.7139,140779.6282,,-96.48938,227.32,1.273403023,103.7907011,365458.2762,140781.0845,,-103.08538,227.32,1.273433591,103.7906502,365452.6147,140784.4666,,-98.01338,227.32,1.273410086,103.7906894,365456.9681,140781.8659
TP5_00_9,-100.17939,227.32,1.273420124,103.7906727,365455.109,140782.9765,,-103.01939,227.32,1.273433286,103.7906507,365452.6713,140784.4328,,-109.61539,227.32,1.273463854,103.7905998,365447.0098,140787.8149,,-104.54339,227.32,1.273440348,103.790639,365451.3632,140785.2142
TP5_00_10,-106.7383,227.32,1.273450521,103.790622,365449.4793,140786.3397,,-109.5783,227.32,1.273463682,103.7906001,365447.0416,140787.7959,,-116.1743,227.32,1.273494251,103.7905492,365441.3801,140791.1781,,-111.1023,227.32,1.273470745,103.7905884,365445.7336,140788.5774
TP5_00_11,-113.2934,227.32,1.273480899,103.7905715,365443.8529,140789.7009,,-116.1334,227.32,1.273494061,103.7905496,365441.4152,140791.1571,,-122.7294,227.32,1.27352463,103.7904987,365435.7537,140794.5393,,-117.6574,227.32,1.273501124,103.7905378,365440.1071,140791.9386
TP5_00_12,-119.8523,227.32,1.273511296,103.7905209,365438.2232,140793.064,,-122.6923,227.32,1.273524458,103.7904989,365435.7855,140794.5203,,-129.2883,227.32,1.273555026,103.7904481,365430.124,140797.9024,,-124.2163,227.32,1.27353152,103.7904872,365434.4774,140795.3017
TP5_00_13,-126.3824,227.32,1.273541559,103.7904705,365432.6182,140796.4124,,-129.2224,227.32,1.273554721,103.7904486,365430.1806,140797.8686,,-135.8184,227.32,1.273585289,103.7903977,365424.5191,140801.2508,,-130.7464,227.32,1.273561783,103.7904368,365428.8725,140798.6501
TP5_00_14,-132.9413,227.32,1.273571955,103.7904199,365426.9885,140799.7755,,-135.7813,227.32,1.273585117,103.790398,365424.5509,140801.2318,,-142.3773,227.32,1.273615685,103.7903471,365418.8894,140804.6139,,-137.3053,227.32,1.27359218,103.7903862,365423.2428,140802.0132
TP5_00_15,-139.4633,227.32,1.273602181,103.7903695,365421.3905,140803.1197,,-142.3033,227.32,1.273615343,103.7903476,365418.9529,140804.576,,-148.8993,227.32,1.273645911,103.7902967,365413.2914,140807.9581,,-143.8273,227.32,1.273622405,103.7903359,365417.6448,140805.3574
TP5_00_16,-146.0223,227.32,1.273632578,103.7903189,365415.7608,140806.4829,,-148.8623,227.32,1.27364574,103.790297,365413.3231,140807.9392,,-155.4583,227.32,1.273676308,103.7902461,365407.6616,140811.3213,,-150.3863,227.32,1.273652802,103.7902853,365412.015,140808.7206
TP5_00_17,-152.5523,227.32,1.27366284,103.7902686,365410.1559,140809.8313,,-155.3923,227.32,1.273676002,103.7902466,365407.7182,140811.2875,,-161.9883,227.32,1.27370657,103.7901957,365402.0567,140814.6696,,-156.9163,227.32,1.273683065,103.7902349,365406.4101,140812.0689
TP5_00_18,-159.1114,227.32,1.273693238,103.7902179,365404.526,140813.1945,,-161.9514,227.32,1.273706399,103.790196,365402.0884,140814.6507,,-168.5474,227.32,1.273736968,103.7901451,365396.4269,140818.0329,,-163.4754,227.32,1.273713462,103.7901843,365400.7803,140815.4322
TP5_00_19,-165.6684,227.32,1.273723625,103.7901673,365398.898,140816.5567,,-168.5084,227.32,1.273736787,103.7901454,365396.4603,140818.0129,,-175.1044,227.32,1.273767356,103.7900945,365390.7988,140821.3951,,-170.0324,227.32,1.27374385,103.7901337,365395.1522,140818.7943
TP5_00_20,-172.2273,227.32,1.273754022,103.7901167,365393.2683,140819.9198,,-175.0673,227.32,1.273767184,103.7900948,365390.8307,140821.376,,-181.6633,227.32,1.273797752,103.7900439,365385.1691,140824.7582,,-176.5913,227.32,1.273774246,103.7900831,365389.5226,140822.1575
TP5_00_21,-181.5177,227.32,1.273797077,103.7900451,365385.2941,140824.6835,,-184.3577,227.32,1.273810239,103.7900231,365382.8564,140826.1398,,-190.9537,227.32,1.273840807,103.7899722,365377.1949,140829.5219,,-185.8817,227.32,1.273817302,103.7900114,365381.5484,140826.9212
TP5_00_22,-190.98,227.32,1.273840929,103.789972,365377.1723,140829.5354,,-193.82,227.32,1.273854091,103.7899501,365374.7347,140830.9917,,-200.416,227.32,1.273884659,103.7898992,365369.0732,140834.3738,,-195.344,227.32,1.273861154,103.7899384,365373.4266,140831.7731
TP5_00_23,-197.01,227.32,1.273868875,103.7899255,365371.9966,140832.6274,,-199.85,227.32,1.273882036,103.7899036,365369.559,140834.0836,,-206.446,227.32,1.273912605,103.7898527,365363.8975,140837.4658,,-201.374,227.32,1.273889099,103.7898918,365368.2509,140834.865
TP5_00_24,-206.92,227.32,1.273914801,103.7898491,365363.4906,140837.7088,,-209.76,227.32,1.273927963,103.7898271,365361.053,140839.165,,-216.356,227.32,1.273958531,103.7897762,365355.3914,140842.5472,,-211.284,227.32,1.273935026,103.7898154,365359.7449,140839.9465
TP5_00_25,-212.95,227.32,1.273942747,103.7898025,365358.3149,140840.8007,,-215.79,227.32,1.273955908,103.7897806,365355.8772,140842.257,,-222.386,227.32,1.273986477,103.7897297,365350.2157,140845.6391,,-217.314,227.32,1.273962971,103.7897689,365354.5692,140843.0384
TP5_00_26,-222.84,227.32,1.273988581,103.7897262,365349.826,140845.8719,,-225.68,227.32,1.274001742,103.7897043,365347.3884,140847.3282,,-232.276,227.32,1.274032311,103.7896534,365341.7269,140850.7103,,-227.204,227.32,1.274008805,103.7896925,365346.0803,140848.1096
TP5_00_27,-228.87,227.32,1.274016526,103.7896797,365344.6503,140848.9639,,-231.71,227.32,1.274029688,103.7896578,365342.2127,140850.4201,,-238.306,227.32,1.274060256,103.7896069,365336.5511,140853.8023,,-233.234,227.32,1.274036751,103.789646,365340.9046,140851.2016
TP5_00_28,-238.8099,227.32,1.274062591,103.789603,365336.1186,140854.0607,,-241.6499,227.32,1.274075753,103.7895811,365333.681,140855.5169,,-248.2459,227.32,1.274106321,103.7895302,365328.0195,140858.8991,,-243.1739,227.32,1.274082816,103.7895693,365332.3729,140856.2983
TP5_00_29,-244.84,227.32,1.274090537,103.7895565,365330.9428,140857.1527,,-247.68,227.32,1.274103699,103.7895346,365328.5052,140858.6089,,-254.276,227.32,1.274134267,103.7894837,365322.8437,140861.9911,,-249.204,227.32,1.274110762,103.7895228,365327.1971,140859.3903
TP5_00_30,-251.858,227.32,1.274123061,103.7895023,365324.9191,140860.7512,,-254.698,227.32,1.274136223,103.7894804,365322.4814,140862.2074,,-261.294,227.32,1.274166791,103.7894295,365316.8199,140865.5896,,-256.222,227.32,1.274143286,103.7894686,365321.1734,140862.9889
TP5_00_31,-258.4088,227.32,1.27415342,103.7894518,365319.2964,140864.1102,,-261.2488,227.32,1.274166582,103.7894299,365316.8587,140865.5664,,-267.8448,227.32,1.27419715,103.789379,365311.1972,140868.9486,,-262.7728,227.32,1.274173645,103.7894181,365315.5506,140866.3479
TP5_00_32,-265.35,227.32,1.274185588,103.7893982,365313.3385,140867.6694,,-268.19,227.32,1.27419875,103.7893763,365310.9009,140869.1256,,-274.786,227.32,1.274229319,103.7893254,365305.2394,140872.5078,,-269.714,227.32,1.274205813,103.7893645,365309.5928,140869.907
TP5_00_33,-270.72,227.32,1.274210475,103.7893568,365308.7293,140870.4229,,-273.56,227.32,1.274223637,103.7893349,365306.2917,140871.8791,,-280.156,227.32,1.274254205,103.789284,365300.6301,140875.2613,,-275.084,227.32,1.2742307,103.7893231,365304.9836,140872.6606
TP5_11_1,-47.73,268.07,1.273493516,103.791265,365521.0227,140791.0595,,-50.57,268.07,1.273506677,103.7912431,365518.585,140792.5157,,-57.166,268.07,1.273537246,103.7911922,365512.9235,140795.8979,,-52.094,268.07,1.27351374,103.7912313,365517.2769,140793.2971
TP5_11_2,-54.17,268.07,1.273523361,103.7912153,365515.495,140794.3616,,-57.01,268.07,1.273536523,103.7911934,365513.0574,140795.8179,,-63.606,268.07,1.273567091,103.7911425,365507.3959,140799.2,,-58.534,268.07,1.273543586,103.7911816,365511.7493,140796.5993
TP5_11_3,-60.92043,268.07,1.273554645,103.7911632,365509.701,140797.823,,-63.76043,268.07,1.273567807,103.7911413,365507.2633,140799.2792,,-70.35643,268.07,1.273598375,103.7910904,365501.6018,140802.6614,,-65.28443,268.07,1.27357487,103.7911295,365505.9552,140800.0607
TP5_11_4,-67.47935,268.07,1.273585042,103.7911126,365504.0713,140801.1861,,-70.31935,268.07,1.273598203,103.7910907,365501.6336,140802.6424,,-76.91535,268.07,1.273628772,103.7910398,365495.9721,140806.0245,,-71.84335,268.07,1.273605266,103.7910789,365500.3255,140803.4238
TP5_11_5,-74.00927,268.07,1.273615304,103.7910622,365498.4664,140804.5344,,-76.84927,268.07,1.273628466,103.7910403,365496.0288,140805.9906,,-83.44527,268.07,1.273659034,103.7909894,365490.3673,140809.3728,,-78.37327,268.07,1.273635528,103.7910285,365494.7207,140806.7721
TP5_11_6,-80.56833,268.07,1.273645701,103.7910116,365492.8366,140807.8976,,-83.40833,268.07,1.273658863,103.7909897,365490.399,140809.3539,,-90.00433,268.07,1.273689431,103.7909388,365484.7375,140812.736,,-84.93233,268.07,1.273665926,103.7909779,365489.0909,140810.1353
TP5_11_7,-87.09034,268.07,1.273675927,103.7909613,365487.2386,140811.2418,,-89.93034,268.07,1.273689088,103.7909394,365484.801,140812.6981,,-96.52634,268.07,1.273719657,103.7908885,365479.1394,140816.0802,,-91.45434,268.07,1.273696151,103.7909276,365483.4929,140813.4795
TP5_11_8,-93.64938,268.07,1.273706324,103.7909107,365481.6088,140814.6051,,-96.48938,268.07,1.273719486,103.7908888,365479.1712,140816.0613,,-103.08538,268.07,1.273750054,103.7908379,365473.5096,140819.4435,,-98.01338,268.07,1.273726548,103.790877,365477.8631,140816.8427
TP5_11_9,-100.17939,268.07,1.273736587,103.7908603,365476.0039,140817.9534,,-103.01939,268.07,1.273749748,103.7908384,365473.5663,140819.4096,,-109.61539,268.07,1.273780317,103.7907875,365467.9048,140822.7918,,-104.54339,268.07,1.273756811,103.7908266,365472.2582,140820.1911
TP5_11_10,-106.7383,268.07,1.273766983,103.7908097,365470.3742,140821.3165,,-109.5783,268.07,1.273780145,103.7907878,365467.9366,140822.7728,,-116.1743,268.07,1.273810713,103.7907369,365462.2751,140826.1549,,-111.1023,268.07,1.273787208,103.790776,365466.6285,140823.5542
