Filename,PSA_AIFO_Coordinates,,,,,,,,,,,
Format,2.1,,,,,,,,,,,
Modified on,25/09/24,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Slot Label, Raw x, Raw y, Slot Type, , 20F Front x, 20F Front y, , 20F Rear x, 20F Rear y, , 45F Front x, 45F Front y
TB3_11_8,365578.6202,140357.3535,9, ,365577.164,140354.9159, ,365573.7819,140349.2543, ,365576.3826,140353.6078
TB3_11_9,365575.2719,140351.7486,9, ,365573.8157,140349.311, ,365570.4335,140343.6495, ,365573.0343,140348.0029
TB3_11_10,365571.9088,140346.1189,9, ,365570.4525,140343.6812, ,365567.0704,140338.0197, ,365569.6711,140342.3731
TB3_11_11,365568.5476,140340.4925,9, ,365567.0914,140338.0549, ,365563.7092,140332.3933, ,365566.3099,140336.7468
TB3_11_12,365565.1844,140334.8628,9, ,365563.7282,140332.4251, ,365560.3461,140326.7636, ,365562.9468,140331.117
TB3_11_13,365561.8361,140329.2579,9, ,365560.3799,140326.8202, ,365556.9978,140321.1587, ,365559.5985,140325.5121
TB3_11_14,365558.473,140323.6281,9, ,365557.0167,140321.1905, ,365553.6346,140315.5289, ,365556.2353,140319.8824
TB3_11_15,365555.1287,140318.0301,9, ,365553.6725,140315.5924, ,365550.2904,140309.9309, ,365552.8911,140314.2844
TB3_11_16,365551.7656,140312.4003,9, ,365550.3093,140309.9627, ,365546.9272,140304.3011, ,365549.5279,140308.6546
TB3_11_17,365548.4173,140306.7954,9, ,365546.961,140304.3578, ,365543.5789,140298.6963, ,365546.1796,140303.0497
TB3_11_18,365545.0541,140301.1657,9, ,365543.5979,140298.728, ,365540.2157,140293.0665, ,365542.8164,140297.4199
TB3_11_19,365541.6919,140295.5376,9, ,365540.2357,140293.1, ,365536.8535,140287.4384, ,365539.4543,140291.7919
TB3_11_20,365538.3288,140289.9078,9, ,365536.8725,140287.4702, ,365533.4904,140281.8087, ,365536.0911,140286.1621
TB3_11_21,365534.9804,140284.303,9, ,365533.5242,140281.8653, ,365530.1421,140276.2038, ,365532.7428,140280.5572
TB3_11_22,365531.6173,140278.6732,9, ,365530.161,140276.2355, ,365526.7789,140270.574, ,365529.3796,140274.9274
TB3_11_23,365528.2731,140273.0752,9, ,365526.8168,140270.6375, ,365523.4347,140264.976, ,365526.0354,140269.3294
TB3_11_24,365524.9099,140267.4454,9, ,365523.4536,140265.0078, ,365520.0715,140259.3462, ,365522.6722,140263.6997
TB3_11_25,365521.5616,140261.8405,9, ,365520.1053,140259.4029, ,365516.7232,140253.7413, ,365519.3239,140258.0948
TB3_11_26,365518.1984,140256.2108,9, ,365516.7422,140253.7731, ,365513.36,140248.1116, ,365515.9607,140252.465
TB3_11_27,365514.8373,140250.5844,9, ,365513.381,140248.1468, ,365509.9989,140242.4852, ,365512.5996,140246.8387
TB3_11_28,365511.4741,140244.9546,9, ,365510.0179,140242.517, ,365506.6357,140236.8555, ,365509.2364,140241.2089
TB3_11_29,365508.1258,140239.3498,9, ,365506.6695,140236.9121, ,365503.2874,140231.2506, ,365505.8881,140235.604
TB3_11_30,365504.7626,140233.72,9, ,365503.3064,140231.2823, ,365499.9242,140225.6208, ,365502.5249,140229.9742
TB3_11_31,365501.4184,140228.122,9, ,365499.9622,140225.6843, ,365496.58,140220.0228, ,365499.1807,140224.3762
TB3_11_32,365498.0552,140222.4922,9, ,365496.599,140220.0545, ,365493.2168,140214.393, ,365495.8175,140218.7465
TB3_11_33,365494.7069,140216.8873,9, ,365493.2507,140214.4497, ,365489.8685,140208.7881, ,365492.4692,140213.1416
TB3_11_34,365491.3437,140211.2575,9, ,365489.8875,140208.8199, ,365486.5054,140203.1584, ,365489.1061,140207.5118
TB3_11_35,365487.9811,140205.6286,9, ,365486.5248,140203.191, ,365483.1427,140197.5294, ,365485.7434,140201.8829
TB3_11_36,365484.6328,140200.0237,9, ,365483.1765,140197.5861, ,365479.7944,140191.9246, ,365482.3951,140196.278
TB3_11_37,365481.2696,140194.394,9, ,365479.8134,140191.9563, ,365476.4312,140186.2948, ,365479.0319,140190.6482
TB3_11_38,365477.4632,140188.732,9, ,365476.007,140186.2943, ,365472.6248,140180.6328, ,365475.2255,140184.9862
TB3_11_39,365474.776,140183.5241,9, ,365473.3198,140181.0865, ,365469.9376,140175.4249, ,365472.5383,140179.7784
TB4_00_1,365592.0462,140402.6376,1, ,365590.59,140400.1999, ,365587.2078,140394.5384, ,365589.8086,140398.8918
TB4_00_2,365588.7123,140397.0567,1, ,365587.256,140394.6191, ,365583.8739,140388.9575, ,365586.4746,140393.311
TB4_00_3,365585.3752,140391.4707,1, ,365583.919,140389.0331, ,365580.5369,140383.3716, ,365583.1376,140387.725
TB4_00_4,365582.0121,140385.841,1, ,365580.5558,140383.4033, ,365577.1737,140377.7418, ,365579.7744,140382.0952
TB4_00_5,365578.6638,140380.2361,1, ,365577.2075,140377.7984, ,365573.8254,140372.1369, ,365576.4261,140376.4903
TB4_00_6,365575.3006,140374.6063,9, ,365573.8443,140372.1687, ,365570.4622,140366.5071, ,365573.0629,140370.8606
TB4_00_7,365571.9564,140369.0083,9, ,365570.5001,140366.5707, ,365567.118,140360.9091, ,365569.7187,140365.2626
TB4_00_8,365568.5932,140363.3785,9, ,365567.137,140360.9409, ,365563.7548,140355.2794, ,365566.3555,140359.6328
TB4_00_9,365565.2449,140357.7737,9, ,365563.7886,140355.336, ,365560.4065,140349.6745, ,365563.0072,140354.0279
TB4_00_10,365561.8817,140352.1439,9, ,365560.4255,140349.7062, ,365557.0433,140344.0447, ,365559.644,140348.3981
TB4_00_11,365558.5206,140346.5175,9, ,365557.0643,140344.0799, ,365553.6822,140338.4184, ,365556.2829,140342.7718
TB4_00_12,365555.1574,140340.8878,9, ,365553.7012,140338.4501, ,365550.319,140332.7886, ,365552.9197,140337.142
TB4_00_13,365551.8091,140335.2829,9, ,365550.3529,140332.8452, ,365546.9707,140327.1837, ,365549.5714,140331.5372
TB4_00_14,365548.4459,140329.6531,9, ,365546.9897,140327.2155, ,365543.6075,140321.5539, ,365546.2082,140325.9074
TB4_00_15,365545.1017,140324.0551,9, ,365543.6455,140321.6175, ,365540.2633,140315.9559, ,365542.864,140320.3094
TB4_00_16,365541.7385,140318.4253,9, ,365540.2823,140315.9877, ,365536.9001,140310.3262, ,365539.5008,140314.6796
TB4_00_17,365538.3902,140312.8205,9, ,365536.934,140310.3828, ,365533.5518,140304.7213, ,365536.1525,140309.0747
TB4_00_18,365535.027,140307.1907,9, ,365533.5708,140304.753, ,365530.1886,140299.0915, ,365532.7894,140303.4449
TB4_00_19,365531.6649,140301.5626,9, ,365530.2086,140299.125, ,365526.8265,140293.4635, ,365529.4272,140297.8169
TB4_00_20,365528.3017,140295.9329,9, ,365526.8455,140293.4952, ,365523.4633,140287.8337, ,365526.064,140292.1871
TB4_00_21,365524.9534,140290.328,9, ,365523.4972,140287.8903, ,365520.115,140282.2288, ,365522.7157,140286.5822
TB4_00_22,365521.5902,140284.6982,9, ,365520.134,140282.2606, ,365516.7518,140276.599, ,365519.3525,140280.9525
TB4_00_23,365518.246,140279.1002,9, ,365516.7898,140276.6625, ,365513.4076,140271.001, ,365516.0083,140275.3544
TB4_00_24,365514.8828,140273.4704,9, ,365513.4266,140271.0328, ,365510.0444,140265.3712, ,365512.6452,140269.7247
TB4_00_25,365511.5345,140267.8655,9, ,365510.0783,140265.4279, ,365506.6961,140259.7664, ,365509.2968,140264.1198
TB4_00_26,365508.1713,140262.2358,9, ,365506.7151,140259.7981, ,365503.333,140254.1366, ,365505.9337,140258.49
TB4_00_27,365504.8102,140256.6094,9, ,365503.354,140254.1718, ,365499.9718,140248.5102, ,365502.5725,140252.8637
TB4_00_28,365501.447,140250.9797,9, ,365499.9908,140248.542, ,365496.6087,140242.8805, ,365499.2094,140247.2339
TB4_00_29,365498.0987,140245.3748,9, ,365496.6425,140242.9371, ,365493.2603,140237.2756, ,365495.8611,140241.629
TB4_00_30,365494.7355,140239.745,9, ,365493.2793,140237.3073, ,365489.8972,140231.6458, ,365492.4979,140235.9993
TB4_00_31,365491.3913,140234.147,9, ,365489.9351,140231.7093, ,365486.553,140226.0478, ,365489.1537,140230.4012
TB4_00_32,365488.0282,140228.5172,9, ,365486.5719,140226.0796, ,365483.1898,140220.418, ,365485.7905,140224.7715
TB4_00_33,365484.6799,140222.9123,9, ,365483.2236,140220.4747, ,365479.8415,140214.8131, ,365482.4422,140219.1666
TB4_00_34,365481.3167,140217.2826,9, ,365479.8604,140214.8449, ,365476.4783,140209.1834, ,365479.079,140213.5368
TB4_00_35,365477.954,140211.6536,9, ,365476.4978,140209.216, ,365473.1156,140203.5545, ,365475.7163,140207.9079
TB4_00_36,365474.6057,140206.0488,9, ,365473.1495,140203.6111, ,365469.7673,140197.9496, ,365472.368,140202.303
TB4_00_37,365471.2425,140200.419,9, ,365469.7863,140197.9813, ,365466.4041,140192.3198, ,365469.0049,140196.6732
TB4_00_38,365467.9228,140194.4662,9, ,365466.4666,140192.0286, ,365463.0845,140186.3671, ,365465.6852,140190.7205
TB4_00_39,365464.749,140189.5491,9, ,365463.2927,140187.1115, ,365459.9106,140181.4499, ,365462.5113,140185.8034
TB4_11_1,365557.4317,140423.2811,1, ,365555.9754,140420.8435, ,365552.5933,140415.1819, ,365555.194,140419.5354
TB4_11_2,365554.0977,140417.7003,1, ,365552.6415,140415.2626, ,365549.2593,140409.6011, ,365551.86,140413.9545
TB4_11_3,365550.7607,140412.1143,1, ,365549.3044,140409.6766, ,365545.9223,140404.0151, ,365548.523,140408.3685
TB4_11_4,365547.3975,140406.4845,1, ,365545.9413,140404.0468, ,365542.5591,140398.3853, ,365545.1598,140402.7387
TB4_11_5,365544.0492,140400.8796,1, ,365542.593,140398.442, ,365539.2108,140392.7804, ,365541.8115,140397.1339
TB4_11_6,365540.686,140395.2498,9, ,365539.2298,140392.8122, ,365535.8476,140387.1507, ,365538.4483,140391.5041
TB4_11_7,365537.3418,140389.6518,9, ,365535.8856,140387.2142, ,365532.5034,140381.5526, ,365535.1041,140385.9061
TB4_11_8,365533.9786,140384.0221,9, ,365532.5224,140381.5844, ,365529.1402,140375.9229, ,365531.7409,140380.2763
TB4_11_9,365530.6303,140378.4172,9, ,365529.1741,140375.9795, ,365525.7919,140370.318, ,365528.3926,140374.6714
TB4_11_10,365527.2671,140372.7874,9, ,365525.8109,140370.3498, ,365522.4287,140364.6882, ,365525.0295,140369.0417
TB4_11_11,365523.906,140367.1611,9, ,365522.4498,140364.7234, ,365519.0676,140359.0619, ,365521.6683,140363.4153
TB4_11_12,365520.5428,140361.5313,9, ,365519.0866,140359.0936, ,365515.7044,140353.4321, ,365518.3051,140357.7856
TB4_11_13,365517.1945,140355.9264,9, ,365515.7383,140353.4888, ,365512.3561,140347.8272, ,365514.9568,140352.1807
TB4_11_14,365513.8313,140350.2966,9, ,365512.3751,140347.859, ,365508.9929,140342.1975, ,365511.5937,140346.5509
TB4_11_15,365510.4871,140344.6986,9, ,365509.0309,140342.261, ,365505.6487,140336.5995, ,365508.2494,140340.9529
TB4_11_16,365507.1239,140339.0689,9, ,365505.6677,140336.6312, ,365502.2856,140330.9697, ,365504.8863,140335.3231
TB4_11_17,365503.7756,140333.464,9, ,365502.3194,140331.0263, ,365498.9373,140325.3648, ,365501.538,140329.7182
TB4_11_18,365500.4125,140327.8342,9, ,365498.9562,140325.3966, ,365495.5741,140319.735, ,365498.1748,140324.0885
TB4_11_19,365497.0503,140322.2062,9, ,365495.5941,140319.7685, ,365492.2119,140314.107, ,365494.8126,140318.4604
TB4_11_20,365493.6871,140316.5764,9, ,365492.2309,140314.1387, ,365488.8487,140308.4772, ,365491.4494,140312.8306
TB4_11_21,365490.3388,140310.9715,9, ,365488.8826,140308.5338, ,365485.5004,140302.8723, ,365488.1011,140307.2258
TB4_11_22,365486.9756,140305.3417,9, ,365485.5194,140302.9041, ,365482.1373,140297.2425, ,365484.738,140301.596
TB4_11_23,365483.6314,140299.7437,9, ,365482.1752,140297.3061, ,365478.793,140291.6445, ,365481.3938,140295.998
TB4_11_24,365480.2682,140294.1139,9, ,365478.812,140291.6763, ,365475.4299,140286.0148, ,365478.0306,140290.3682
TB4_11_25,365476.9199,140288.5091,9, ,365475.4637,140286.0714, ,365472.0816,140280.4099, ,365474.6823,140284.7633
TB4_11_26,365473.5568,140282.8793,9, ,365472.1005,140280.4416, ,365468.7184,140274.7801, ,365471.3191,140279.1335
TB4_11_27,365470.1956,140277.2529,9, ,365468.7394,140274.8153, ,365465.3572,140269.1538, ,365467.958,140273.5072
TB4_11_28,365466.8325,140271.6232,9, ,365465.3762,140269.1855, ,365461.9941,140263.524, ,365464.5948,140267.8774
TB4_11_29,365463.4841,140266.0183,9, ,365462.0279,140263.5806, ,365458.6458,140257.9191, ,365461.2465,140262.2725
TB4_11_30,365460.121,140260.3885,9, ,365458.6647,140257.9509, ,365455.2826,140252.2893, ,365457.8833,140256.6428
TB4_11_31,365456.7768,140254.7905,9, ,365455.3205,140252.3528, ,365451.9384,140246.6913, ,365454.5391,140251.0448
TB4_11_32,365453.4136,140249.1607,9, ,365451.9573,140246.7231, ,365448.5752,140241.0615, ,365451.1759,140245.415
TB4_11_33,365450.0653,140243.5558,9, ,365448.609,140241.1182, ,365445.2269,140235.4567, ,365447.8276,140239.8101
TB4_11_34,365446.7021,140237.9261,9, ,365445.2459,140235.4884, ,365441.8637,140229.8269, ,365444.4644,140234.1803
TB4_11_35,365443.3394,140232.2972,9, ,365441.8832,140229.8595, ,365438.501,140224.198, ,365441.1018,140228.5514
TB4_11_36,365439.9911,140226.6923,9, ,365438.5349,140224.2546, ,365435.1527,140218.5931, ,365437.7534,140222.9465
TB4_11_37,365436.6279,140221.0625,9, ,365435.1717,140218.6248, ,365431.7896,140212.9633, ,365434.3903,140217.3168
TB4_11_38,365432.8327,140215.3938,9, ,365431.3765,140212.9562, ,365427.9944,140207.2946, ,365430.5951,140211.6481
TB4_11_39,365430.1344,140210.1926,9, ,365428.6781,140207.755, ,365425.296,140202.0934, ,365427.8967,140206.4469
TB5_00_1,365547.3892,140429.2804,1, ,365545.933,140426.8427, ,365542.5508,140421.1812, ,365545.1516,140425.5346
TB5_00_2,365544.0553,140423.6995,1, ,365542.599,140421.2619, ,365539.2169,140415.6003, ,365541.8176,140419.9538
TB5_00_3,365540.7183,140418.1135,1, ,365539.262,140415.6759, ,365535.8799,140410.0144, ,365538.4806,140414.3678
TB5_00_4,365537.3551,140412.4838,1, ,365535.8988,140410.0461, ,365532.5167,140404.3846, ,365535.1174,140408.738
TB5_00_5,365534.0068,140406.8789,1, ,365532.5505,140404.4412, ,365529.1684,140398.7797, ,365531.7691,140403.1331
TB5_00_6,365530.6436,140401.2491,9, ,365529.1873,140398.8115, ,365525.8052,140393.1499, ,365528.4059,140397.5034
TB5_00_7,365527.2994,140395.6511,9, ,365525.8431,140393.2134, ,365522.461,140387.5519, ,365525.0617,140391.9054
TB5_00_8,365523.9362,140390.0213,9, ,365522.48,140387.5837, ,365519.0978,140381.9221, ,365521.6985,140386.2756
TB5_00_9,365520.5879,140384.4164,9, ,365519.1316,140381.9788, ,365515.7495,140376.3173, ,365518.3502,140380.6707
TB5_00_10,365517.2247,140378.7867,9, ,365515.7685,140376.349, ,365512.3863,140370.6875, ,365514.987,140375.0409
TB5_00_11,365513.8636,140373.1603,9, ,365512.4073,140370.7227, ,365509.0252,140365.0612, ,365511.6259,140369.4146
TB5_00_12,365510.5004,140367.5306,9, ,365509.0442,140365.0929, ,365505.662,140359.4314, ,365508.2627,140363.7848
TB5_00_13,365507.1521,140361.9257,9, ,365505.6958,140359.488, ,365502.3137,140353.8265, ,365504.9144,140358.1799
TB5_00_14,365503.7889,140356.2959,9, ,365502.3327,140353.8583, ,365498.9505,140348.1967, ,365501.5512,140352.5502
TB5_00_15,365500.4447,140350.6979,9, ,365498.9885,140348.2603, ,365495.6063,140342.5987, ,365498.207,140346.9522
TB5_00_16,365497.0815,140345.0681,9, ,365495.6253,140342.6305, ,365492.2431,140336.9689, ,365494.8438,140341.3224
TB5_00_17,365493.7332,140339.4632,9, ,365492.277,140337.0256, ,365488.8948,140331.3641, ,365491.4955,140335.7175
TB5_00_18,365490.37,140333.8335,9, ,365488.9138,140331.3958, ,365485.5316,140325.7343, ,365488.1323,140330.0877
TB5_00_19,365487.0079,140328.2054,9, ,365485.5516,140325.7678, ,365482.1695,140320.1062, ,365484.7702,140324.4597
TB5_00_20,365483.6447,140322.5756,9, ,365482.1885,140320.138, ,365478.8063,140314.4765, ,365481.407,140318.8299
TB5_00_21,365480.2964,140316.9708,9, ,365478.8401,140314.5331, ,365475.458,140308.8716, ,365478.0587,140313.225
TB5_00_22,365476.9332,140311.341,9, ,365475.477,140308.9033, ,365472.0948,140303.2418, ,365474.6955,140307.5953
TB5_00_23,365473.589,140305.743,9, ,365472.1328,140303.3053, ,365468.7506,140297.6438, ,365471.3513,140301.9972
TB5_00_24,365470.2258,140300.1132,9, ,365468.7696,140297.6756, ,365465.3874,140292.014, ,365467.9881,140296.3675
TB5_00_25,365466.8775,140294.5083,9, ,365465.4213,140292.0707, ,365462.0391,140286.4091, ,365464.6398,140290.7626
TB5_00_26,365463.5143,140288.8786,9, ,365462.0581,140286.4409, ,365458.6759,140280.7794, ,365461.2766,140285.1328
TB5_00_27,365460.1532,140283.2522,9, ,365458.697,140280.8146, ,365455.3148,140275.153, ,365457.9155,140279.5065
TB5_00_28,365456.79,140277.6224,9, ,365455.3338,140275.1848, ,365451.9516,140269.5233, ,365454.5523,140273.8767
TB5_00_29,365453.4417,140272.0176,9, ,365451.9855,140269.5799, ,365448.6033,140263.9184, ,365451.204,140268.2718
TB5_00_30,365450.0785,140266.3878,9, ,365448.6223,140263.9501, ,365445.2401,140258.2886, ,365447.8409,140262.642
TB5_00_31,365446.7343,140260.7898,9, ,365445.2781,140258.3521, ,365441.8959,140252.6906, ,365444.4966,140257.044
TB5_00_32,365443.3711,140255.16,9, ,365441.9149,140252.7223, ,365438.5328,140247.0608, ,365441.1335,140251.4143
TB5_00_33,365440.0228,140249.5551,9, ,365438.5666,140247.1175, ,365435.1844,140241.4559, ,365437.7852,140245.8094
TB5_00_34,365436.6597,140243.9253,9, ,365435.2034,140241.4877, ,365431.8213,140235.8262, ,365434.422,140240.1796
TB5_00_35,365433.297,140238.2964,9, ,365431.8408,140235.8588, ,365428.4586,140230.1972, ,365431.0593,140234.5507
TB5_00_36,365429.9487,140232.6915,9, ,365428.4924,140230.2539, ,365425.1103,140224.5924, ,365427.711,140228.9458
TB5_00_37,365426.5855,140227.0618,9, ,365425.1293,140224.6241, ,365421.7471,140218.9626, ,365424.3478,140223.316
TB5_00_38,365423.0916,140221.2131,9, ,365421.6353,140218.7755, ,365418.2532,140213.1139, ,365420.8539,140217.4674
TB5_00_39,365420.0919,140216.1919,9, ,365418.6357,140213.7542, ,365415.2536,140208.0927, ,365417.8543,140212.4462
TB5_11_1,365512.7542,140449.8896,1, ,365511.2979,140447.4519, ,365507.9158,140441.7904, ,365510.5165,140446.1438
TB5_11_2,365509.4202,140444.3087,1, ,365507.964,140441.8711, ,365504.5818,140436.2095, ,365507.1825,140440.563
TB5_11_3,365506.0832,140438.7227,1, ,365504.6269,140436.2851, ,365501.2448,140430.6236, ,365503.8455,140434.977
TB5_11_4,365502.72,140433.093,1, ,365501.2638,140430.6553, ,365497.8816,140424.9938, ,365500.4823,140429.3472
TB5_11_5,365499.3717,140427.4881,1, ,365497.9154,140425.0504, ,365494.5333,140419.3889, ,365497.134,140423.7423
TB5_11_6,365496.0085,140421.8583,9, ,365494.5523,140419.4207, ,365491.1701,140413.7591, ,365493.7708,140418.1126
TB5_11_7,365492.6643,140416.2603,9, ,365491.2081,140413.8226, ,365487.8259,140408.1611, ,365490.4266,140412.5146
TB5_11_8,365489.3011,140410.6305,9, ,365487.8449,140408.1929, ,365484.4627,140402.5313, ,365487.0634,140406.8848
TB5_11_9,365485.9528,140405.0256,9, ,365484.4966,140402.588, ,365481.1144,140396.9265, ,365483.7151,140401.2799
TB5_11_10,365482.5896,140399.3959,9, ,365481.1334,140396.9582, ,365477.7512,140391.2967, ,365480.3519,140395.6501
TB5_11_11,365479.2285,140393.7695,9, ,365477.7723,140391.3319, ,365474.3901,140385.6704, ,365476.9908,140390.0238
TB5_11_12,365475.8653,140388.1398,9, ,365474.4091,140385.7021, ,365471.0269,140380.0406, ,365473.6276,140384.394
TB5_11_13,365472.517,140382.5349,9, ,365471.0608,140380.0972, ,365467.6786,140374.4357, ,365470.2793,140378.7891
TB5_11_14,365469.1538,140376.9051,9, ,365467.6976,140374.4675, ,365464.3154,140368.8059, ,365466.9161,140373.1594
TB5_11_15,365465.8096,140371.3071,9, ,365464.3534,140368.8694, ,365460.9712,140363.2079, ,365463.5719,140367.5614
TB5_11_16,365462.4464,140365.6773,9, ,365460.9902,140363.2397, ,365457.608,140357.5781, ,365460.2087,140361.9316
TB5_11_17,365459.0981,140360.0724,9, ,365457.6419,140357.6348, ,365454.2597,140351.9733, ,365456.8604,140356.3267
TB5_11_18,365455.7349,140354.4427,9, ,365454.2787,140352.005, ,365450.8965,140346.3435, ,365453.4973,140350.6969
TB5_11_19,365452.3728,140348.8146,9, ,365450.9165,140346.377, ,365447.5344,140340.7154, ,365450.1351,140345.0689
TB5_11_20,365449.0096,140343.1848,9, ,365447.5534,140340.7472, ,365444.1712,140335.0857, ,365446.7719,140339.4391
TB5_11_21,365445.6613,140337.58,9, ,365444.2051,140335.1423, ,365440.8229,140329.4808, ,365443.4236,140333.8342
TB5_11_22,365442.2981,140331.9502,9, ,365440.8419,140329.5125, ,365437.4597,140323.851, ,365440.0604,140328.2044
TB5_11_23,365438.9539,140326.3522,9, ,365437.4977,140323.9145, ,365434.1155,140318.253, ,365436.7162,140322.6064
TB5_11_24,365435.5907,140320.7224,9, ,365434.1345,140318.2847, ,365430.7523,140312.6232, ,365433.353,140316.9767
TB5_11_25,365432.2424,140315.1175,9, ,365430.7862,140312.6799, ,365427.404,140307.0183, ,365430.0047,140311.3718
TB5_11_26,365428.8792,140309.4877,9, ,365427.423,140307.0501, ,365424.0408,140301.3886, ,365426.6416,140305.742
TB5_11_27,365425.5181,140303.8614,9, ,365424.0619,140301.4238, ,365420.6797,140295.7622, ,365423.2804,140300.1157
TB5_11_28,365422.1549,140298.2316,9, ,365420.6987,140295.794, ,365417.3165,140290.1324, ,365419.9172,140294.4859
TB5_11_29,365418.8066,140292.6267,9, ,365417.3504,140290.1891, ,365413.9682,140284.5276, ,365416.5689,140288.881
TB5_11_30,365415.4434,140286.997,9, ,365413.9872,140284.5593, ,365410.605,140278.8978, ,365413.2058,140283.2512
TB5_11_31,365412.0992,140281.399,9, ,365410.643,140278.9613, ,365407.2608,140273.2998, ,365409.8615,140277.6532
TB5_11_32,365408.736,140275.7692,9, ,365407.2798,140273.3315, ,365403.8977,140267.67, ,365406.4984,140272.0234
TB5_11_33,365405.3877,140270.1643,9, ,365403.9315,140267.7266, ,365400.5493,140262.0651, ,365403.1501,140266.4186
TB5_11_34,365402.0246,140264.5345,9, ,365400.5683,140262.0969, ,365397.1862,140256.4353, ,365399.7869,140260.7888
TB5_11_35,365398.6619,140258.9056,9, ,365397.2057,140256.468, ,365393.8235,140250.8064, ,365396.4242,140255.1599
TB5_11_36,365395.3136,140253.3007,9, ,365393.8573,140250.8631, ,365390.4752,140245.2015, ,365393.0759,140249.555
TB5_11_37,365391.9504,140247.671,9, ,365390.4942,140245.2333, ,365387.112,140239.5718, ,365389.7127,140243.9252
TB5_11_38,365388.4565,140241.8223,9, ,365387.0002,140239.3847, ,365383.6181,140233.7231, ,365386.2188,140238.0766
TB5_11_39,365385.4568,140236.8011,9, ,365384.0006,140234.3634, ,365380.6184,140228.7019, ,365383.2192,140233.0553
TB6_00_1,365502.7476,140455.9489,1, ,365501.2914,140453.5113, ,365497.9092,140447.8497, ,365500.5099,140452.2032
TB6_00_2,365499.4137,140450.3681,1, ,365497.9574,140447.9304, ,365494.5753,140442.2689, ,365497.176,140446.6223
TB6_00_3,365496.0766,140444.7821,1, ,365494.6204,140442.3444, ,365491.2382,140436.6829, ,365493.839,140441.0363
TB6_00_4,365492.7135,140439.1523,1, ,365491.2572,140436.7147, ,365487.8751,140431.0531, ,365490.4758,140435.4066
TB6_00_5,365489.3651,140433.5474,1, ,365487.9089,140431.1098, ,365484.5268,140425.4483, ,365487.1275,140429.8017
TB6_00_6,365486.002,140427.9177,9, ,365484.5457,140425.48, ,365481.1636,140419.8185, ,365483.7643,140424.1719
TB6_00_7,365482.6577,140422.3197,9, ,365481.2015,140419.882, ,365477.8194,140414.2205, ,365480.4201,140418.5739
TB6_00_8,365479.2946,140416.6899,9, ,365477.8383,140414.2522, ,365474.4562,140408.5907, ,365477.0569,140412.9441
